date	calories	gsr	heart-rate	skin-temp	steps
2015-02-03 17:49Z	2.3	0.000658419	79	89.1875	0
2015-02-03 17:50Z	2.4	0.000633494		89.075	0
2015-02-03 17:51Z	2.3	0.000586275	61	88.925	0
2015-02-03 17:52Z	2.1	0.000579392	79	88.925	0
2015-02-03 17:53Z	2.6	0.000579061	87	88.7188	12
2015-02-03 17:54Z	4	0.000589536		88.475	62
2015-02-03 17:55Z	4.4	0.000602841		88.325	66
2015-02-03 17:56Z	6.4	0.000618734		88.0437	123
2015-02-03 17:57Z	6.2	0.000781938	114	87.8	125
2015-02-03 17:58Z	8.7	0.000939639	105	87.6125	137
2015-02-03 17:59Z	13	0.0271384		87.4062	165
2015-02-03 18:00Z	12.7	2.53982		87.0687	166
2015-02-03 18:01Z	12.5	13.2382	111	86.6375	166
2015-02-03 18:02Z	5.9	16.9629	104	86.45	76
2015-02-03 18:03Z	12.6	17.7068		86.1312	161
2015-02-03 18:04Z	13.8	18.3379	100	85.6625	165
2015-02-03 18:05Z	7.6	18.1134	106	85.25	89
2015-02-03 18:06Z	6.3	18.4918	144	84.8	132
2015-02-03 18:07Z	6.5	18.7092	140	84.2562	127
2015-02-03 18:08Z	5.5	17.9981	131	84.3875	111
2015-02-03 18:09Z	6.1	16.7124	120	84.725	9
2015-02-03 18:10Z	9.9	20.0943	122	85.0813	0
2015-02-03 18:11Z	10	21.2799		84.9875	0
2015-02-03 18:12Z	9.9	23.1139		84.9313	0
2015-02-03 18:13Z	8.6	21.2575		84.5563	21
2015-02-03 18:14Z	3.8	20.4597		84.425	0
2015-02-03 18:15Z	2.1	19.0143		84.5	0
2015-02-03 18:16Z	1.6	20.3992	75	84.6312	0
2015-02-03 18:17Z	2.3	21.4171	111	84.6312	0
2015-02-03 18:18Z	2.5	21.0663		84.6125	0
2015-02-03 18:19Z	2.4	21.9887	100	84.65	0
2015-02-03 18:20Z	3.2	21.3532	116	84.65	0
2015-02-03 18:21Z	3.8	22.4316	71	84.875	0
2015-02-03 18:22Z	4	22.2777	41	84.9125	0
2015-02-03 18:23Z	4.3	22.6628		84.875	46
2015-02-03 18:24Z	2.3	22.604	120	84.875	3
2015-02-03 18:25Z	9	22.0499	113	84.875	63
2015-02-03 18:26Z	7.5	22.2487		84.875	7
2015-02-03 18:27Z	8	22.1051	127	84.8545	0
2015-02-03 18:28Z	9.7		127		0
2015-02-03 18:29Z	1.3				0
2015-02-03 18:30Z	1.3				0
2015-02-03 18:31Z	1.3				0
2015-02-03 18:32Z	1.3				0
2015-02-03 18:33Z	1.3				0
2015-02-03 18:34Z	1.3				0
2015-02-03 18:35Z	1.3				0
2015-02-03 18:36Z	1.3				0
2015-02-03 18:37Z	1.3				0
2015-02-03 18:38Z	1.3				0
2015-02-03 18:39Z	1.3				0
2015-02-03 18:40Z	1.3				0
2015-02-03 18:41Z	1.3				0
2015-02-03 18:42Z	1.3				0
2015-02-03 18:43Z	1.3				0
2015-02-03 18:44Z	1.3				0
2015-02-03 18:45Z	1.3				0
2015-02-03 18:46Z	1.3				0
2015-02-03 18:47Z	1.3				0
2015-02-03 18:48Z	1.3				0
2015-02-03 18:49Z	1.3				0
2015-02-03 18:50Z	1.3				0
2015-02-03 18:51Z	1.3				0
2015-02-03 18:52Z	1.3				0
2015-02-03 18:53Z	1.3				0
2015-02-03 18:54Z	1.3				0
2015-02-03 18:55Z	1.3				0
2015-02-03 18:56Z	1.3				0
2015-02-03 18:57Z	1.3				0
2015-02-03 18:58Z	1.3				0
2015-02-03 18:59Z	1.3				0
2015-02-03 19:00Z	1.3				0
2015-02-03 19:01Z	1.3				0
2015-02-03 19:02Z	1.3				0
2015-02-03 19:03Z	1.3				0
2015-02-03 19:04Z	1.3				0
2015-02-03 19:05Z	1.3				0
2015-02-03 19:06Z	1.3				0
2015-02-03 19:07Z	1.3				0
2015-02-03 19:08Z	1.3				0
2015-02-03 19:09Z	1.3	0.000485257		75.875	0
2015-02-03 19:10Z	2.3	0.00146376		80.3562	0
2015-02-03 19:11Z	2.9	0.00279203		82.3812	11
2015-02-03 19:12Z	2.4	0.0183128		83.7125	0
2015-02-03 19:13Z	4.2	0.0835774		84.8562	69
2015-02-03 19:14Z	4.7	0.613556		85.5875	91
2015-02-03 19:15Z	5.8	2.69887		85.775	114
2015-02-03 19:16Z	5.9	2.3262		85.9437	121
2015-02-03 19:17Z	5.7	1.73247		86.1687	117
2015-02-03 19:18Z	5.9	1.40774		86.075	121
2015-02-03 19:19Z	5.9	1.20132		85.775	118
2015-02-03 19:20Z	5.9	1.46204		85.3812	115
2015-02-03 19:21Z	5.7	2.80291		84.95	116
2015-02-03 19:22Z	6	5.59985		84.2188	118
2015-02-03 19:23Z	5.9	7.63488		83.1687	120
2015-02-03 19:24Z	5.9	7.85799		82.5125	119
2015-02-03 19:25Z	5.8	8.99725	62	81.95	113
2015-02-03 19:26Z	5.9	9.17829	63	81.3313	126
2015-02-03 19:27Z	2.3	8.59126		81.05	6
2015-02-03 19:28Z	2.1	9.51488		80.7125	0
2015-02-03 19:29Z	2.2	10.7356		80.1875	0
2015-02-03 19:30Z	2.2	10.4864	102	80.15	0
2015-02-03 19:31Z	1.9	11.3677	57	80.3	0
2015-02-03 19:32Z	2	10.9116	56	80.6188	0
2015-02-03 19:33Z	1.7	9.9247		80.8812	0
2015-02-03 19:34Z	1.9	9.45199	66	81.1438	0
2015-02-03 19:35Z	1.7	9.02737	69	81.425	0
2015-02-03 19:36Z	2	9.06129		81.65	0
2015-02-03 19:37Z	1.8	8.34009	45	81.9688	0
2015-02-03 19:38Z	1.8	7.76794	52	82.2875	0
2015-02-03 19:39Z	1.8	7.39422	48	82.4938	0
2015-02-03 19:40Z	1.8	7.06988	45	82.625	0
2015-02-03 19:41Z	1.7	6.83327	65	82.85	0
2015-02-03 19:42Z	1.7	6.62337	94	83	0
2015-02-03 19:43Z	1.8	6.23743		83.2063	0
2015-02-03 19:44Z	2.1	5.69117		83.3	0
2015-02-03 19:45Z	3.1	5.37767		83.4688	28
2015-02-03 19:46Z	3.5	5.8826		83.5625	62
2015-02-03 19:47Z	5.4	4.9058		83.75	111
2015-02-03 19:48Z	3.5	3.72733		83.75	47
2015-02-03 19:49Z	8.8	4.02624	111	83.5813	155
2015-02-03 19:50Z	4.2	4.95236		83.3562	61
2015-02-03 19:51Z	2.1	5.58624		82.9812	0
2015-02-03 19:52Z	2.1	5.61669		82.6625	0
2015-02-03 19:53Z	2	5.93852		82.3625	0
2015-02-03 19:54Z	2	6.04488	105	82.175	0
2015-02-03 19:55Z	2	5.8862	106	82.025	0
2015-02-03 19:56Z	2	5.76184	99	81.7438	0
2015-02-03 19:57Z	2	5.5219		81.8562	0
2015-02-03 19:58Z	2	5.25598		82.0062	0
2015-02-03 19:59Z	2	4.76609	100	82.175	0
2015-02-03 20:00Z	4	4.52287	99	82.175	59
2015-02-03 20:01Z	5.8	4.17366		82.025	112
2015-02-03 20:02Z	4.7	4.03005	128	81.8562	74
2015-02-03 20:03Z	4.3	4.20527	126	81.725	54
2015-02-03 20:04Z	2.5	4.16511		81.725	0
2015-02-03 20:05Z	2.1	4.04732		81.8477	0
